client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
f1438_26,387,,27,26414840,26414840,3168725040
f0536_45,388,,33,26414840,26414840,3960906300
f4060_46,388,,17,26414840,26414840,2112483360
f0556_25,388,,31,26414840,26414840,3696845880
f3382_25,389,,18,26414840,26414840,2244513570
f3549_47,389,,18,26414840,26414840,2244513570
f0070_14,389,,44,26414840,26414840,5149178190
f1621_46,390,,11,26414840,26414840,1320302100
f0756_22,390,,38,26414840,26414840,4621057350
f3746_12,390,,18,26414840,26414840,2112483360
f3894_37,391,,17,26414840,26414840,1980453150
f0674_44,391,,32,26414840,26414840,3828876090
f3992_46,391,,14,26414840,26414840,1716392730
f3814_43,392,,18,26414840,26414840,2244513570
f3812_06,392,,17,26414840,26414840,1980453150
f1151_39,392,,28,26414840,26414840,3300755250
f0913_31,393,,34,26414840,26414840,4092936510
f0145_33,393,,34,26414840,26414840,3960906300
f1903_48,393,,15,26414840,26414840,1716392730
f1303_05,394,,28,26414840,26414840,3432785460
f0480_41,394,,30,26414840,26414840,3564815670
f1833_03,394,,18,26414840,26414840,2244513570
f1479_40,395,,21,26414840,26414840,2508573990
f2234_78,395,,18,26414840,26414840,2112483360
f3449_11,395,,19,26414840,26414840,2244513570
f1157_43,396,,29,26414840,26414840,3432785460
f0827_09,396,,39,26414840,26414840,4621057350
f1760_27,396,,16,26414840,26414840,1980453150
f2096_00,397,,17,26414840,26414840,1980453150
f1029_30,397,,32,26414840,26414840,3828876090
f2222_84,397,,17,26414840,26414840,2112483360
f1244_09,398,,39,26414840,26414840,4621057350
f3338_15,398,,17,26414840,26414840,2112483360
f0124_11,398,,37,26414840,26414840,4489027140
f2330_95,399,,16,26414840,26414840,1980453150
f1477_37,399,,29,26414840,26414840,3432785460
f1409_25,399,,30,26414840,26414840,3564815670
f0675_24,400,,33,26414840,26414840,3960906300
f3968_18,400,,18,26414840,26414840,2112483360
f0798_05,400,,30,26414840,26414840,3564815670
f4025_17,401,,18,26414840,26414840,2244513570
f3100_44,401,,18,26414840,26414840,2112483360
f0673_28,401,,40,26414840,26414840,4753087560
f3622_43,402,,18,26414840,26414840,2112483360
f2199_64,402,,15,26414840,26414840,1716392730
f1714_49,402,,17,26414840,26414840,1980453150
f3405_07,403,,18,26414840,26414840,2112483360
f1640_48,403,,17,26414840,26414840,2112483360
f2464_74,403,,17,26414840,26414840,1980453150
f0017_07,404,,43,26414840,26414840,5149178190
f0012_39,404,,31,26414840,26414840,3696845880
f1491_42,404,,31,26414840,26414840,3696845880
f0086_47,405,,32,26414840,26414840,3828876090
f3117_11,405,,19,26414840,26414840,2244513570
f3183_15,405,,18,26414840,26414840,2244513570
f0795_37,406,,40,26414840,26414840,4753087560
f3724_32,406,,18,26414840,26414840,2112483360
f1085_29,406,,19,26414840,26414840,2244513570
f3323_10,407,,18,26414840,26414840,2112483360
f0294_18,407,,14,26414840,26414840,1584362520
f1020_31,407,,31,26414840,26414840,3696845880
f3279_28,408,,18,26414840,26414840,2244513570
f3982_48,408,,17,26414840,26414840,1980453150
f2220_72,408,,16,26414840,26414840,1848422940
f0158_20,409,,40,26414840,26414840,4753087560
f2321_84,409,,17,26414840,26414840,1980453150
f0180_29,409,,38,26414840,26414840,4489027140
f2416_80,410,,17,26414840,26414840,2112483360
f0748_15,410,,27,26414840,26414840,3168725040
f0167_33,410,,36,26414840,26414840,4356996930
f2126_57,411,,16,26414840,26414840,1980453150
f0249_46,411,,33,26414840,26414840,3960906300
f0351_22,411,,38,26414840,26414840,4489027140
f1722_43,412,,18,26414840,26414840,2112483360
f1741_16,412,,17,26414840,26414840,1980453150
f0930_07,412,,35,26414840,26414840,4092936510
f0354_10,413,,23,26414840,26414840,2772634410
f0784_30,413,,32,26414840,26414840,3828876090
f1418_02,413,,22,26414840,26414840,2508573990
f2172_67,414,,18,26414840,26414840,2112483360
f1503_02,414,,13,26414840,26414840,1584362520
f3726_09,414,,16,26414840,26414840,1848422940
f1606_19,415,,16,26414840,26414840,1848422940
f0119_44,415,,44,26414840,26414840,5281208400
f2069_42,415,,11,26414840,26414840,1320302100
f2260_57,416,,16,26414840,26414840,1848422940
f4085_42,416,,14,26414840,26414840,1716392730
f1432_44,416,,11,26414840,26414840,1320302100
f3148_21,417,,18,26414840,26414840,2112483360
f1696_08,417,,16,26414840,26414840,1848422940
f3570_15,417,,18,26414840,26414840,2112483360
f2232_76,418,,14,26414840,26414840,1584362520
f3522_46,418,,19,26414840,26414840,2244513570
f1467_22,418,,22,26414840,26414840,2640604200
f3515_26,419,,16,26414840,26414840,1848422940
f0323_17,419,,33,26414840,26414840,3960906300
f1653_02,419,,15,26414840,26414840,1848422940
f3309_37,420,,18,26414840,26414840,2112483360
f1018_07,420,,15,26414840,26414840,1716392730
f2164_60,420,,18,26414840,26414840,2244513570
f0925_21,421,,42,26414840,26414840,5017147980
f0629_39,421,,33,26414840,26414840,3960906300
f2149_81,421,,15,26414840,26414840,1716392730
f1002_33,422,,20,26414840,26414840,2376543780
f1979_36,422,,14,26414840,26414840,1716392730
f0730_41,422,,37,26414840,26414840,4489027140
f1724_42,423,,16,26414840,26414840,1980453150
f1985_18,423,,17,26414840,26414840,1980453150
f1034_02,423,,30,26414840,26414840,3564815670
f2018_05,424,,16,26414840,26414840,1980453150
f3195_04,424,,17,26414840,26414840,1980453150
f3227_14,424,,18,26414840,26414840,2112483360
f1171_06,425,,32,26414840,26414840,3696845880
f1425_23,425,,38,26414840,26414840,4489027140
f0443_21,425,,42,26414840,26414840,5017147980
f2272_85,426,,17,26414840,26414840,1980453150
f0507_19,426,,35,26414840,26414840,4224966720
f0672_28,426,,36,26414840,26414840,4224966720
f2169_69,427,,14,26414840,26414840,1716392730
f3477_45,427,,18,26414840,26414840,2244513570
f1311_39,427,,30,26414840,26414840,3564815670
f3330_43,428,,18,26414840,26414840,2112483360
f1438_26,428,,27,26414840,26414840,3168725040
f2129_55,428,,18,26414840,26414840,2112483360
f1056_11,429,,17,26414840,26414840,2112483360
f3180_41,429,,15,26414840,26414840,1716392730
f0657_41,429,,27,26414840,26414840,3168725040
f0362_44,430,,39,26414840,26414840,4621057350
f0554_17,430,,40,26414840,26414840,4753087560
f3371_34,430,,19,26414840,26414840,2244513570
f2137_90,431,,14,26414840,26414840,1716392730
f2216_66,431,,18,26414840,26414840,2112483360
f1656_24,431,,17,26414840,26414840,1980453150
f0734_39,432,,37,26414840,26414840,4356996930
f0424_27,432,,32,26414840,26414840,3828876090
f2337_71,432,,17,26414840,26414840,1980453150
f0502_09,433,,40,26414840,26414840,4753087560
f2556_97,433,,17,26414840,26414840,1980453150
f0805_48,433,,36,26414840,26414840,4356996930
f1861_26,434,,18,26414840,26414840,2112483360
f0662_29,434,,32,26414840,26414840,3828876090
f1090_13,434,,23,26414840,26414840,2772634410
f2425_91,435,,18,26414840,26414840,2112483360
f3988_14,435,,17,26414840,26414840,1980453150
f2100_97,435,,18,26414840,26414840,2244513570
f0635_33,436,,40,26414840,26414840,4753087560
f3452_13,436,,17,26414840,26414840,2112483360
f1243_07,436,,29,26414840,26414840,3432785460
f0360_15,437,,43,26414840,26414840,5017147980
f1139_48,437,,25,26414840,26414840,2904664620
f1640_48,437,,17,26414840,26414840,2112483360
f2577_65,438,,18,26414840,26414840,2112483360
f3748_29,438,,18,26414840,26414840,2112483360
f0716_15,438,,32,26414840,26414840,3828876090
f2396_91,439,,18,26414840,26414840,2112483360
f2510_55,439,,18,26414840,26414840,2112483360
f0853_05,439,,35,26414840,26414840,4092936510
f0437_05,440,,36,26414840,26414840,4356996930
f3516_45,440,,18,26414840,26414840,2112483360
f3291_47,440,,15,26414840,26414840,1716392730
f3314_25,441,,18,26414840,26414840,2112483360
f0504_29,441,,24,26414840,26414840,2904664620
f2017_03,441,,17,26414840,26414840,2112483360
f1226_13,442,,34,26414840,26414840,3960906300
f2360_75,442,,17,26414840,26414840,1980453150
f4089_12,442,,17,26414840,26414840,2112483360
f0576_01,443,,37,26414840,26414840,4356996930
f0100_42,443,,35,26414840,26414840,4224966720
f0387_49,443,,32,26414840,26414840,3828876090
f1874_36,444,,18,26414840,26414840,2112483360
f4009_27,444,,17,26414840,26414840,1980453150
f1144_47,444,,26,26414840,26414840,3036694830
f3449_11,445,,19,26414840,26414840,2244513570
f0465_42,445,,43,26414840,26414840,5017147980
f1090_13,445,,23,26414840,26414840,2772634410
f1783_34,446,,11,26414840,26414840,1320302100
f3957_18,446,,18,26414840,26414840,2112483360
f1681_44,446,,18,26414840,26414840,2112483360
f0590_06,447,,31,26414840,26414840,3696845880
f0217_16,447,,33,26414840,26414840,3960906300
f0735_17,447,,36,26414840,26414840,4224966720
f2122_65,448,,19,26414840,26414840,2244513570
f2007_45,448,,13,26414840,26414840,1584362520
f0212_24,448,,33,26414840,26414840,3960906300
f2519_67,449,,18,26414840,26414840,2112483360
f2408_73,449,,17,26414840,26414840,1980453150
f0735_17,449,,36,26414840,26414840,4224966720
f1538_15,450,,15,26414840,26414840,1848422940
f0980_43,450,,34,26414840,26414840,4092936510
f1657_06,450,,15,26414840,26414840,1716392730
f3897_45,451,,18,26414840,26414840,2112483360
f3820_39,451,,11,26414840,26414840,1320302100
f0437_05,451,,36,26414840,26414840,4356996930
f2457_97,452,,19,26414840,26414840,2244513570
f3331_20,452,,18,26414840,26414840,2244513570
f1988_11,452,,16,26414840,26414840,1848422940
f1190_46,453,,27,26414840,26414840,3300755250
f3595_18,453,,15,26414840,26414840,1848422940
f0702_46,453,,28,26414840,26414840,3432785460
f0287_15,454,,41,26414840,26414840,4885117770
f1444_03,454,,34,26414840,26414840,4092936510
f1004_07,454,,33,26414840,26414840,3960906300
f2563_91,455,,17,26414840,26414840,1980453150
f3168_20,455,,18,26414840,26414840,2112483360
f1596_10,455,,15,26414840,26414840,1848422940
f0389_38,456,,38,26414840,26414840,4489027140
f0314_27,456,,38,26414840,26414840,4621057350
f1291_26,456,,26,26414840,26414840,3036694830
f0602_16,457,,36,26414840,26414840,4224966720
f3953_28,457,,18,26414840,26414840,2112483360
f1001_28,457,,36,26414840,26414840,4356996930
f1173_40,458,,24,26414840,26414840,2904664620
f1954_31,458,,18,26414840,26414840,2112483360
f3517_27,458,,17,26414840,26414840,1980453150
f3415_33,459,,18,26414840,26414840,2244513570
f0225_20,459,,33,26414840,26414840,3960906300
f1168_30,459,,32,26414840,26414840,3828876090
f3251_33,460,,18,26414840,26414840,2112483360
f0752_25,460,,41,26414840,26414840,4885117770
f3650_20,460,,16,26414840,26414840,1980453150
f3742_12,461,,16,26414840,26414840,1848422940
f0514_14,461,,37,26414840,26414840,4356996930
f3604_21,461,,17,26414840,26414840,1980453150
f2242_91,462,,18,26414840,26414840,2112483360
f1775_42,462,,18,26414840,26414840,2112483360
f0239_15,462,,36,26414840,26414840,4356996930
f1535_20,463,,16,26414840,26414840,1848422940
f2521_66,463,,17,26414840,26414840,1980453150
f3727_12,463,,18,26414840,26414840,2112483360
f3507_42,464,,18,26414840,26414840,2112483360
f2330_95,464,,16,26414840,26414840,1980453150
f0345_23,464,,39,26414840,26414840,4753087560
f3744_12,465,,18,26414840,26414840,2112483360
f0777_12,465,,38,26414840,26414840,4489027140
f3393_08,465,,17,26414840,26414840,1980453150
f4044_44,466,,16,26414840,26414840,1980453150
f0109_19,466,,30,26414840,26414840,3564815670
f0729_08,466,,22,26414840,26414840,2640604200
f3409_20,467,,15,26414840,26414840,1716392730
f3158_03,467,,18,26414840,26414840,2244513570
f3622_43,467,,18,26414840,26414840,2112483360
f4028_44,468,,18,26414840,26414840,2112483360
f1972_15,468,,14,26414840,26414840,1716392730
f3443_42,468,,18,26414840,26414840,2112483360
f1249_33,469,,30,26414840,26414840,3564815670
f3223_18,469,,15,26414840,26414840,1716392730
f1146_05,469,,18,26414840,26414840,2112483360
f3540_36,470,,18,26414840,26414840,2112483360
f0688_09,470,,26,26414840,26414840,3168725040
f0958_28,470,,30,26414840,26414840,3564815670
f3495_01,471,,19,26414840,26414840,2244513570
f2425_91,471,,18,26414840,26414840,2112483360
f3978_35,471,,17,26414840,26414840,1980453150
f0472_36,472,,42,26414840,26414840,5017147980
f2346_88,472,,17,26414840,26414840,2112483360
f2490_91,472,,18,26414840,26414840,2112483360
f2309_54,473,,14,26414840,26414840,1584362520
f3582_25,473,,18,26414840,26414840,2244513570
f0058_07,473,,35,26414840,26414840,4224966720
f3270_11,474,,17,26414840,26414840,2112483360
f1660_07,474,,16,26414840,26414840,1848422940
f2491_71,474,,15,26414840,26414840,1848422940
f2217_71,475,,19,26414840,26414840,2244513570
f2429_95,475,,18,26414840,26414840,2244513570
f0958_28,475,,30,26414840,26414840,3564815670
f0008_45,476,,42,26414840,26414840,5017147980
f3282_28,476,,18,26414840,26414840,2112483360
f1448_42,476,,37,26414840,26414840,4356996930
f0297_05,477,,39,26414840,26414840,4621057350
f2574_64,477,,18,26414840,26414840,2112483360
f2358_71,477,,18,26414840,26414840,2112483360
f1490_31,478,,28,26414840,26414840,3300755250
